_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
70093	288	2016-09-03T07:01:00Z	31.470968	31.0	green	cin19970318T194832858714512140234817783552	1472886173
70096	280	2016-09-02T19:58:00Z	42.53726	1046.0	green	cin19970319T013217858735137140541620762368	1472846419
70098	283	2016-09-03T20:41:00Z	65.54103	531.0	green	cin19970319T054212858750132140234842961664	1472935429
70102	312	2016-09-03T14:40:00Z	4.3108835	10625.0	red	cin19970319T193227858799947140234950039296	1472913739
70110	315	2016-09-04T05:57:00Z	71.68282	454.0	green	cin19970321T011448858906888140234834568960	1472968719
70113	285	2016-09-04T23:32:00Z	75.895386	390.0	green	cin19970321T082053858932453140234809390848	1473032069
70117	315	2016-09-02T18:56:00Z	40.85458	1685.0	green	cin19970322T022756858997676140541620762368	1472842601
70118	312				yellow	cin19970322T080006859017606139983535023872	1468104900
70121	346	2016-09-02T09:17:00Z	75.141174	612.0	green	cin19970322T175549859053349140541612369664	1472807886
70124	285	2016-09-03T19:01:00Z	70.47429	420.0	green	cin19970322T225749859071469140234941646592	1472929362
70127	291				yellow	cin19970323T151223859129943139983602165504	1468053995
70128	291				green	cin19970323T211450859151690139983568594688	1468127254
70130	312	2016-09-02T05:07:00Z	68.60801	680.0	green	cin19970324T073515859188915140541396252416	1472792899
70132	292	2016-09-02T15:15:00Z	26.846409	2862.0	green	cin19970324T123130859206690140541629155072	1472829378
70135	277	2016-09-03T19:19:00Z	4.3339267	5170.0	green	cin19970325T102749859285669140234809390848	1472930432
70139	283	2016-09-02T19:06:00Z	20.361141	4432.0	green	cin19970325T211228859324348140541620762368	1472843284
70140	310	2016-09-02T15:45:00Z	31.005978	2208.0	green	cin19970325T234233859333353140541379467008	1472831258
70141	289				green	cin19970326T072056859360856139983535023872	1468185230
70144	284	2016-09-04T15:24:00Z	3.2083142	10635.0	red	cin19970327T003435859422875140234799036160	1473002696
70149	310	2016-09-03T16:10:00Z	35.59876	3437.0	green	cin19970327T142934859472974140234834568960	1472919083
70152	313	2016-09-04T18:13:00Z	63.736267	711.0	green	cin19970327T215612859499772140234924861184	1473012806
70153	347	2016-09-03T18:53:00Z	28.386795	2443.0	green	cin19970328T050011859525211140234950039296	1472928872
70156	280				red	cin19970328T220057859586457139983551809280	1468194000
70159	282	2016-09-02T09:25:00Z	66.62899	517.0	green	cin19970329T090208859626128140541387859712	1472808380
70160	346	2016-09-03T04:02:00Z	76.90034	598.0	green	cin19970329T114615859635975140234950039296	1472875469
70164	288				red	cin19970329T213449859671289139983543416576	1468189192
70166	289				yellow	cin19970330T021111859687871139982983395072	1467963693
70170	277	2016-09-03T19:17:00Z	53.095734	422.0	green	cin19970331T115439859809279140234924861184	1472930334
70172	283	2016-09-04T18:58:00Z	74.57716	467.0	green	cin19970401T035208859866728140234941646592	1473015506
70174	347				green	cin19970401T153608859908968139983602165504	1468076454
70175	316	2016-09-02T03:06:00Z	69.89462	464.0	green	cin19970401T182352859919032140541645940480	1472785625
70177	315	2016-09-03T13:17:00Z	46.037945	4408.0	green	cin19970401T201430859925670140234924861184	1472908713
70178	347	2016-09-03T16:06:00Z	56.105923	1250.0	green	cin19970401T230448859935888140234826176256	1472918888
70180	312	2016-09-02T16:38:00Z	41.5952	1895.0	green	cin19970402T162053859998053140541612369664	1472834415
70184	310	2016-09-02T08:28:00Z	72.90862	939.0	green	cin19970402T224802860021282140541637547776	1472805018
70185	311	2016-09-02T17:46:00Z	35.889805	694.0	green	cin19970402T231803860023083140541387859712	1472838480
70187	312	2016-09-02T10:55:00Z	59.093353	878.0	green	cin19970403T023347860034827140541371074304	1472813761
70191	296	2016-09-02T22:37:00Z	44.76603	577.0	green	cin19970403T163331860085211140541387859712	1472855935
70192	282	2016-09-02T18:49:00Z	69.957695	492.0	green	cin19970403T191252860094772140541612369664	1472842205
70199	290	2016-09-03T19:35:00Z	67.00673	15.0	green	cin19970405T053907860218747140234834568960	1472931395
70201	312	2016-09-02T04:43:00Z	76.417366	599.0	green	cin19970405T074405860226245140541620762368	1472791475
70204	290	2016-09-03T07:38:00Z	40.910168	26.0	green	cin19970405T161429860256869140234809390848	1472888391
70205	277	2016-09-04T06:57:00Z			green	cin19970405T185420860266460140234933253888	1472972349
70206	290	2016-09-02T09:37:00Z	43.965923	24.0	green	cin19970405T190836860267316140541371074304	1472809074
70208	279				red	cin19970405T234818860284098139983535023872	1468095414
70210	346	2016-09-02T21:05:00Z	31.071892	1480.0	green	cin19970406T065012860309412140541379467008	1472850413
70215	288				green	cin19970406T120608860328368139983593772800	1467959798
70216	277	2016-09-03T23:47:00Z	3.5180404	6369.0	red	cin19970406T155727860342247140234799036160	1472946511
70217	295	2016-09-03T11:33:00Z	73.59458	517.0	green	cin19970406T171301860346781140234933253888	1472902472
70223	313				green	cin19970407T024251860380971139983535023872	1467976698
70224	294	2016-09-03T04:26:00Z	5.4129276	12810.0	yellow	cin19970407T041343860386423140234826176256	1472876900
70230	315	2016-09-04T08:58:00Z	31.42575	2055.0	green	cin19970408T041539860472939140234941646592	1472979563
70237	316	2016-09-03T17:15:00Z	48.678722	904.0	green	cin19970409T051949860563189140234933253888	1472922918
70242	280				green	cin19970409T220522860623522139983560201984	1468189257
70243	282	2016-09-03T18:45:00Z	70.94805	491.0	green	cin19970409T230230860626950140234826176256	1472928388
70250	316	2016-09-04T10:44:00Z	49.149414	2167.0	green	cin19970410T093109860664669140234799036160	1472985941
70255	289				yellow	cin19970410T201107860703067139983593772800	1468067891
70257	284	2016-09-03T10:09:00Z	37.592415	4107.0	red	cin19970410T203959860704799140234950039296	1472897409
70261	310	2016-09-04T20:13:00Z	67.716324	1011.0	green	cin19970411T011852860721532140234817783552	1473020077
70262	285	2016-09-02T05:15:00Z	52.48085	564.0	green	cin19970411T042746860732866140541396252416	1472793466
70263	290	2016-09-03T09:08:00Z	46.2396	23.0	green	cin19970411T051143860735503140234924861184	1472893757
70265	346	2016-09-03T09:57:00Z	4.829997	9521.0	yellow	cin19970411T155851860774331140234842961664	1472896718
70266	291				red	cin19970411T161153860775113139983602165504	1468125524
70269	288	2016-09-02T22:27:00Z	53.716072	19.0	green	cin19970411T210828860792908140541629155072	1472855311
70275	313				green	cin19970413T155920860947160139983535023872	1468015975
70278	310	2016-09-04T12:18:00Z	5.79426	11885.0	yellow	cin19970413T214005860967605140234809390848	1472991571
70280	293	2016-09-02T21:16:00Z			green	cin19970414T041916860991556140541387859712	1472851077
70282	312	2016-09-03T10:30:00Z	13.491164	6974.0	green	cin19970414T073210861003130140234817783552	1472898685
70283	346	2016-09-03T17:41:00Z	72.078995	638.0	green	cin19970414T104536861014736140234950039296	1472924571
70285	282	2016-09-03T08:05:00Z	65.04917	564.0	green	cin19970414T120945861019785140234924861184	1472890022
70286	316	2016-09-02T12:16:00Z	3.0480611	10599.0	red	cin19970414T162127861034887140541387859712	1472818709
70291	346	2016-09-03T13:14:00Z	79.97635	575.0	green	cin19970415T060659861084419140234834568960	1472908525
70299	311	2016-09-03T14:16:00Z	53.360172	467.0	green	cin19970416T003405861150845140234799036160	1472912287
70301	292	2016-09-02T22:56:00Z	55.32058	826.0	yellow	cin19970416T060311861170591140541629155072	1472857003
70305	313	2016-09-03T11:36:00Z	75.77044	597.0	green	cin19970416T163814861208694140234826176256	1472902666
70308	290				red	cin19970417T014830861241710139983602165504	1468186819
70311	285	2016-09-04T13:43:00Z	41.853954	3429.0	green	cin19970417T160708861293228140234950039296	1472996681
70318	284	2016-09-03T16:02:00Z	65.56412	457.0	green	cin19970418T193749861392269140234809390848	1472918596
70320	278				red	cin19970418T214025861399625139983568594688	1468179174
70321	292	2016-09-03T02:32:00Z			green	cin19970419T025040861418240140234834568960	1472870007
70323	282	2016-09-03T13:25:00Z	75.458244	456.0	green	cin19970419T104327861446607140234799036160	1472909197
70326	280				yellow	cin19970419T222628861488788139983585380096	1468010591
70327	282	2016-09-04T00:15:00Z			green	cin19970420T035408861508448140234842961664	1472948294
70328	347	2016-09-03T06:43:00Z			green	cin19970420T064302861518582140234842961664	1472885118
70330	285	2016-09-04T14:20:00Z	2.5015795	11971.0	red	cin19970420T091327861527607140234817783552	1472998942
70332	290	2016-09-02T14:17:00Z	47.32606	24.0	green	cin19970420T193258861564778140541612369664	1472825911
70339	313				green	cin19970421T115234861623554139983551809280	1468072037
70340	282	2016-09-02T15:02:00Z	69.7136	494.0	green	cin19970421T121208861624728140541637547776	1472828584
70341	312				yellow	cin19970421T133007861629407139983585380096	1468092135
70343	311	2016-09-04T22:48:00Z			green	cin19970421T152440861636280140234834568960	1473029496
